name,county,county_code
Comlosu Mare,Timis,TM
Liebling,Timis,TM
Ciacova,Timis,TM
Peciu Nou,Timis,TM
Tomnatic,Timis,TM
Satchinez,Timis,TM
Sag,Timis,TM
Sanandrei,Timis,TM
Saravale,Timis,TM
Dumbravita,Timis,TM
Teremia Mare,Timis,TM
Becicherecu Mic,Timis,TM
Costeiu,Timis,TM
Iecea Mare,Timis,TM
Ortisoara,Timis,TM
Dudestii Noi,Timis,TM
Denta,Timis,TM
Cenei,Timis,TM
Sandra,Timis,TM
Giroc,Timis,TM
Sanpetru Mare,Timis,TM
Pesac,Timis,TM
Voiteg,Timis,TM
Grabat,Timis,TM
Ghilad,Timis,TM
Chisoda,Timis,TM
Checea,Timis,TM
Gottlob,Timis,TM
Bulgarus,Timis,TM
Carani,Timis,TM
Utvin,Timis,TM
Banloc,Timis,TM
Fibis,Timis,TM
Sanmihaiu Roman,Timis,TM
Beregsau Mare,Timis,TM
Gavojdia,Timis,TM
Padureni,Timis,TM
Tormac,Timis,TM
Belint,Timis,TM
Lenauheim,Timis,TM
Gelu,Timis,TM
Bacova,Timis,TM
Parta,Timis,TM
Darova,Timis,TM
Jamu Mare,Timis,TM
Izvin,Timis,TM
Giarmata-Vii,Timis,TM
Valcani,Timis,TM
Igris,Timis,TM
Rachita,Timis,TM
Sacosu Mare,Timis,TM
Uivar,Timis,TM
Manastiur,Timis,TM
Mosnita Veche,Timis,TM
Topolovatu Mare,Timis,TM
Foeni,Timis,TM
Pischia,Timis,TM
Mosnita Noua,Timis,TM
Colonia Fabricii,Timis,TM
Cheveresu Mare,Timis,TM
Livezile,Timis,TM
Remetea Mare,Timis,TM
Iecea Mica,Timis,TM
Hodoni,Timis,TM
Nitchidorf,Timis,TM
Urseni,Timis,TM
Moravita,Timis,TM
Giulvaz,Timis,TM
Bucovat,Timis,TM
Sculia,Timis,TM
Birda,Timis,TM
Margina,Timis,TM
Beba Veche,Timis,TM
Nerau,Timis,TM
Sanmartinu Sarbesc,Timis,TM
Alios,Timis,TM
Dinias,Timis,TM
Dumbrava,Timis,TM
Chizatau,Timis,TM
Racovita,Timis,TM
Silagiu,Timis,TM
Cerneteaz,Timis,TM
Bobda,Timis,TM
Comlosu Mic,Timis,TM
Stamora Germana,Timis,TM
Bazos,Timis,TM
Hitias,Timis,TM
Sipet,Timis,TM
Bencecu de Sus,Timis,TM
Ohaba-Forgaci,Timis,TM
Ianova,Timis,TM
Masloc,Timis,TM
Maguri,Timis,TM
Otelec,Timis,TM
Iohanisfeld,Timis,TM
Clopodia,Timis,TM
Curtea,Timis,TM
Beregsau Mic,Timis,TM
Bethausen,Timis,TM
Cebza,Timis,TM
Criciova,Timis,TM
Tipari,Timis,TM
Lugojel,Timis,TM
Sacosu Turcesc,Timis,TM
Petroman,Timis,TM
Pustinis,Timis,TM
Calacea,Timis,TM
Boldur,Timis,TM
Giera,Timis,TM
Fardea,Timis,TM
Sanmihaiu German,Timis,TM
Uliuc,Timis,TM
Romanesti,Timis,TM
Rudna,Timis,TM
Petroasa Mare,Timis,TM
Jdioara,Timis,TM
Stiuca,Timis,TM
Opatita,Timis,TM
Bucovat,Timis,TM
Temeresti,Timis,TM
Balint,Timis,TM
Bichigi,Timis,TM
Covaci,Timis,TM
Seceani,Timis,TM
Sinersig,Timis,TM
Brestea,Timis,TM
Barateaz,Timis,TM
Ictar-Budinti,Timis,TM
Cheglevici,Timis,TM
Ferendia,Timis,TM
Sangeorge,Timis,TM
Branesti,Timis,TM
Herendesti,Timis,TM
Iosifalau,Timis,TM
Sanpetru Mic,Timis,TM
Jena,Timis,TM
Ivanda,Timis,TM
Cladova,Timis,TM
Cornesti,Timis,TM
Crai Nou,Timis,TM
Soca,Timis,TM
Sintesti,Timis,TM
Teremia Mica,Timis,TM
Leucusesti,Timis,TM
Dolat,Timis,TM
Jupani,Timis,TM
Sanovita,Timis,TM
Murani,Timis,TM
Obad,Timis,TM
Bodo,Timis,TM
Rauti,Timis,TM
Uihei,Timis,TM
Visag,Timis,TM
Lunga,Timis,TM
Cherestur,Timis,TM
Berini,Timis,TM
Remetea Mica,Timis,TM
Jabar,Timis,TM
Batesti,Timis,TM
Folea,Timis,TM
Partos,Timis,TM
Cosava,Timis,TM
Cliciova,Timis,TM
Gladna Romana,Timis,TM
Luncanii de Jos,Timis,TM
Herneacova,Timis,TM
Ficatar,Timis,TM
Dragsina,Timis,TM
Cruceni,Timis,TM
Dragoiesti,Timis,TM
Butin,Timis,TM
Victor Vlad Delamarina,Timis,TM
Macedonia,Timis,TM
Stanciova,Timis,TM
Sustra,Timis,TM
Traian Vuia,Timis,TM
Targoviste,Timis,TM
Vucova,Timis,TM
Ohaba Lunga,Timis,TM
Remetea-Lunca,Timis,TM
Susani,Timis,TM
Surducu Mic,Timis,TM
Semlacu Mare,Timis,TM
Rovinita Mare,Timis,TM
Cutina,Timis,TM
Hodos,Timis,TM
Begheiu Mic,Timis,TM
Tomesti,Timis,TM
Dragomiresti,Timis,TM
Ciresu,Timis,TM
Tapia,Timis,TM
Poganesti,Timis,TM
Sudrias,Timis,TM
Barna,Timis,TM
Bunea Mare,Timis,TM
Gherman,Timis,TM
Crivina,Timis,TM
Pietroasa,Timis,TM
Salbagel,Timis,TM
Bencecu de Jos,Timis,TM
Dubesti,Timis,TM
Stamora Romana,Timis,TM
Ohaba Romana,Timis,TM
Petrovaselo,Timis,TM
Latunas,Timis,TM
Ofsenita,Timis,TM
Paniova,Timis,TM
Honorici,Timis,TM
Ghizela,Timis,TM
Toager,Timis,TM
Capat,Timis,TM
Albina,Timis,TM
Gruni,Timis,TM
Brestovat,Timis,TM
Olosag,Timis,TM
Sarbova,Timis,TM
Cadar,Timis,TM
Percosova,Timis,TM
Poieni,Timis,TM
Vizejdia,Timis,TM
Babsa,Timis,TM
Zgribesti,Timis,TM
Cerna,Timis,TM
Padureni,Timis,TM
Paru,Timis,TM
Iosif,Timis,TM
Unip,Timis,TM
Otvesti,Timis,TM
Farasesti,Timis,TM
Bazosu Nou,Timis,TM
Fadimac,Timis,TM
Icloda,Timis,TM
Hezeris,Timis,TM
Duboz,Timis,TM
Sanmartinu Maghiar,Timis,TM
Cosarii,Timis,TM
Buzad,Timis,TM
Zolt,Timis,TM
Breazova,Timis,TM
Manastire,Timis,TM
Dejan,Timis,TM
Drinova,Timis,TM
Cralovat,Timis,TM
Crivina de Sus,Timis,TM
Botinesti,Timis,TM
Saceni,Timis,TM
Gad,Timis,TM
Matnicu Mic,Timis,TM
Jupanesti,Timis,TM
Iersnic,Timis,TM
Granicerii,Timis,TM
Bara,Timis,TM
Costeiu de Sus,Timis,TM
Gaiu Mic,Timis,TM
Nevrincea,Timis,TM
Berecuta,Timis,TM
Juresti,Timis,TM
Secas,Timis,TM
Povargina,Timis,TM
Semlacu Mic,Timis,TM
Colonia Mica,Timis,TM
Dragsinesti,Timis,TM
Blajova,Timis,TM
Homojdia,Timis,TM
Balosesti,Timis,TM
Gladna Montana,Timis,TM
Rudicica,Timis,TM
Hauzesti,Timis,TM
Sarazani,Timis,TM
Tes,Timis,TM
Grosi,Timis,TM
Valea Lunga Romana,Timis,TM
Topolovatu Mic,Timis,TM
Charlotenburg,Timis,TM
Hisias,Timis,TM
Botesti,Timis,TM
Zorani,Timis,TM
Padurani,Timis,TM
Lucaret,Timis,TM
Pordeanu,Timis,TM
Colonia Bulgara,Timis,TM
Bogda,Timis,TM
Lapusnic,Timis,TM
Pini,Timis,TM
Bulza,Timis,TM
Crivobara,Timis,TM
Radmanesti,Timis,TM
Cosevita,Timis,TM
Nemesesti,Timis,TM
Luncanii de Sus,Timis,TM
Comeat,Timis,TM
Dobresti,Timis,TM
Salciua Noua,Timis,TM
Altringen,Timis,TM
Rovinita Mica,Timis,TM
Hodos,Timis,TM
Sintar,Timis,TM
Spata,Timis,TM
Vizma,Timis,TM
Topla,Timis,TM
Bunea Mica,Timis,TM
Cheches,Timis,TM
Ciresu Mic,Timis,TM
Nadas,Timis,TM
Tulcea,Tulcea,TL
Macin,Tulcea,TL
Babadag,Tulcea,TL
Sulina,Tulcea,TL
Greci,Tulcea,TL
Niculitel,Tulcea,TL
Isaccea,Tulcea,TL
Carcaliu,Tulcea,TL
Sarichioi,Tulcea,TL
Jijila,Tulcea,TL
Turcoaia,Tulcea,TL
Luncavita,Tulcea,TL
Jurilovca,Tulcea,TL
Baia,Tulcea,TL
Mahmudia,Tulcea,TL
Chilia Veche,Tulcea,TL
Daeni,Tulcea,TL
Cerna,Tulcea,TL
Topolog,Tulcea,TL
Ostrov,Tulcea,TL
Vacareni,Tulcea,TL
Somova,Tulcea,TL
Mihail Kogalniceanu,Tulcea,TL
Peceneaga,Tulcea,TL
Bestepe,Tulcea,TL
Izvoarele,Tulcea,TL
Zebil,Tulcea,TL
Agighiol,Tulcea,TL
Valea Teilor,Tulcea,TL
Slava Cercheza,Tulcea,TL
Casimcea,Tulcea,TL
Slava Rusa,Tulcea,TL
Mineri,Tulcea,TL
Salcioara,Tulcea,TL
Murighiol,Tulcea,TL
Ciucurova,Tulcea,TL
Grindu,Tulcea,TL
Garvan,Tulcea,TL
Lunca,Tulcea,TL
Valea Nucarilor,Tulcea,TL
Traian,Tulcea,TL
Cataloi,Tulcea,TL
Ceamurlia de Jos,Tulcea,TL
Turda,Tulcea,TL
Enisala,Tulcea,TL
Horia,Tulcea,TL
Nalbant,Tulcea,TL
Smardan,Tulcea,TL
Frecatei,Tulcea,TL
I.c.bratianu,Tulcea,TL
Nicolae Balcescu,Tulcea,TL
Iazurile,Tulcea,TL
Malcoci,Tulcea,TL
Nufaru,Tulcea,TL
Sfantu Gheorghe,Tulcea,TL
Rachelu,Tulcea,TL
Ceamurlia de Sus,Tulcea,TL
Stejaru,Tulcea,TL
Dorobantu,Tulcea,TL
Mina Altan Tepe,Tulcea,TL
Visina,Tulcea,TL
Parches,Tulcea,TL
Razboieni,Tulcea,TL
Nifon,Tulcea,TL
Pardina,Tulcea,TL
Fagarasu Nou,Tulcea,TL
Satu Nou,Tulcea,TL
Lastuni,Tulcea,TL
Sabangia,Tulcea,TL
Randunica,Tulcea,TL
Telita,Tulcea,TL
Mihai Bravu,Tulcea,TL
Dunavatu de Jos,Tulcea,TL
Vasile Alecsandri,Tulcea,TL
Posta,Tulcea,TL
Fantana Mare,Tulcea,TL
Plopul,Tulcea,TL
Beidaud,Tulcea,TL
Sambata Noua,Tulcea,TL
Camena,Tulcea,TL
Mircea Voda,Tulcea,TL
Carjelari,Tulcea,TL
Neatarnarea,Tulcea,TL
Revarsarea,Tulcea,TL
Sarighiol de Deal,Tulcea,TL
Sarinasuf,Tulcea,TL
Visterna,Tulcea,TL
Corugea,Tulcea,TL
Caraorman,Tulcea,TL
Panduru,Tulcea,TL
Crisan,Tulcea,TL
Partizani,Tulcea,TL
Letea,Tulcea,TL
Trestenic,Tulcea,TL
Balabancea,Tulcea,TL
Mila 23,Tulcea,TL
Rahman,Tulcea,TL
Floresti,Tulcea,TL
Alba,Tulcea,TL
Iulia,Tulcea,TL
Magurele,Tulcea,TL
Hamcearca,Tulcea,TL
Maliuc,Tulcea,TL
Periprava,Tulcea,TL
Cerbu,Tulcea,TL
Luminita,Tulcea,TL
C.a. Rosetti,Tulcea,TL
Ceatalchioi,Tulcea,TL
Tudor Vladimirescu,Tulcea,TL
General Praporgescu,Tulcea,TL
Dunavatu de Sus,Tulcea,TL
Caugagia,Tulcea,TL
Mesteru,Tulcea,TL
Atmagea,Tulcea,TL
Calfa,Tulcea,TL
Sfistofca,Tulcea,TL
Victoria,Tulcea,TL
Colina,Tulcea,TL
Gorgova,Tulcea,TL
Baltenii de Sus,Tulcea,TL
Closca,Tulcea,TL
Patlageanca,Tulcea,TL
Fantana Oilor,Tulcea,TL
Cismeaua Noua,Tulcea,TL
Caprioara,Tulcea,TL
Baltenii de Jos,Tulcea,TL
Ilganii de Jos,Tulcea,TL
Vulturu,Tulcea,TL
Ilganii de Sus,Tulcea,TL
Plauru,Tulcea,TL
Tichilesti,Tulcea,TL
Salceni,Tulcea,TL
Tatanir,Tulcea,TL
Haidar,Tulcea,TL
Cardon,Tulcea,TL
Piatra,Tulcea,TL
Uzlina,Tulcea,TL
Caslita,Tulcea,TL
Ardealu,Tulcea,TL
Ostrovu Tataru,Tulcea,TL
Stanca,Tulcea,TL
Ramnicu Valcea,Valcea,VL
Dragasani,Valcea,VL
Brezoi,Valcea,VL
Calimanesti,Valcea,VL
Babeni,Valcea,VL
Horezu,Valcea,VL
Vaideeni,Valcea,VL
Goranu,Valcea,VL
Dealu Alunis,Valcea,VL
Prajila,Valcea,VL
Balcesti,Valcea,VL
Valea Mare,Valcea,VL
Jiblea Veche,Valcea,VL
Orlesti,Valcea,VL
Livadia,Valcea,VL
Pietrari,Valcea,VL
Stolniceni,Valcea,VL
Prundeni,Valcea,VL
Barbatesti,Valcea,VL
Calina,Valcea,VL
Copacelu,Valcea,VL
Costesti,Valcea,VL
Dobrusa,Valcea,VL
Sirineasa,Valcea,VL
Pietrarii de Sus,Valcea,VL
Voineasa,Valcea,VL
Susani,Valcea,VL
Gura Suhasului,Valcea,VL
Cosani,Valcea,VL
Dragoesti,Valcea,VL
Ramesti,Valcea,VL
Glavile,Valcea,VL
Otesani,Valcea,VL
Olanesti,Valcea,VL
Maldaresti,Valcea,VL
Ionesti,Valcea,VL
Zlatarei,Valcea,VL
Mateesti,Valcea,VL
Turcesti,Valcea,VL
Bistrita,Valcea,VL
Lungesti,Valcea,VL
Romani,Valcea,VL
Salatrucel,Valcea,VL
Otetelisu,Valcea,VL
Voicesti,Valcea,VL
Bodesti,Valcea,VL
Bunesti,Valcea,VL
Targu Gangulesti,Valcea,VL
Malaia,Valcea,VL
Igoiu,Valcea,VL
Greblesti,Valcea,VL
Cheia,Valcea,VL
Ursi,Valcea,VL
Cernisoara,Valcea,VL
Vladesti,Valcea,VL
Slatioara,Valcea,VL
Babeni-Oltetu,Valcea,VL
Budesti,Valcea,VL
Manailesti,Valcea,VL
Valea Cheii,Valcea,VL
Boisoara,Valcea,VL
Ghioroiu,Valcea,VL
Fumureni,Valcea,VL
Gura Vaii,Valcea,VL
Lalosu,Valcea,VL
Copaceni,Valcea,VL
Galicea,Valcea,VL
Stroesti,Valcea,VL
Milostea,Valcea,VL
Folestii de Jos,Valcea,VL
Gorunesti,Valcea,VL
Romanii de Sus,Valcea,VL
Serbanesti,Valcea,VL
Stefanesti,Valcea,VL
Jiblea Noua,Valcea,VL
Daesti,Valcea,VL
Valea Mare,Valcea,VL
Barza,Valcea,VL
Priporu,Valcea,VL
Buleta,Valcea,VL
Olteanca,Valcea,VL
Tomsani,Valcea,VL
Sinesti,Valcea,VL
Casa Veche,Valcea,VL
Borosesti,Valcea,VL
Carstanesti,Valcea,VL
Mitrofani,Valcea,VL
Fedelesoiu,Valcea,VL
Zavideni,Valcea,VL
Cioboti,Valcea,VL
Radacinesti,Valcea,VL
Tetoiu,Valcea,VL
Romanesti,Valcea,VL
Scundu,Valcea,VL
Sutesti,Valcea,VL
Cazanesti,Valcea,VL
Ciresu,Valcea,VL
Mlaceni,Valcea,VL
Alunu,Valcea,VL
Gaujani,Valcea,VL
Cainenii Mici,Valcea,VL
Bogdanesti,Valcea,VL
Olteni,Valcea,VL
Streminoasa,Valcea,VL
Folestii de Sus,Valcea,VL
Mrenesti,Valcea,VL
Cainenii Mari,Valcea,VL
Romanii de Jos,Valcea,VL
Dobriceni,Valcea,VL
Draganu,Valcea,VL
Izvoru Rece,Valcea,VL
Stanesti-Lunca,Valcea,VL
Usurei,Valcea,VL
Armasesti,Valcea,VL
Madulari,Valcea,VL
Dragioiu,Valcea,VL
Racovita,Valcea,VL
Rugetu,Valcea,VL
Serbanesti,Valcea,VL
Amarasti,Valcea,VL
Pietreni,Valcea,VL
Rosia,Valcea,VL
Blejani,Valcea,VL
Titesti,Valcea,VL
Barsoiu,Valcea,VL
Pausesti-Maglasi,Valcea,VL
Verdea,Valcea,VL
Ciorasti,Valcea,VL
Lunca,Valcea,VL
Muereasca de Sus,Valcea,VL
Popesti,Valcea,VL
Raureni,Valcea,VL
Francesti,Valcea,VL
Izvoru,Valcea,VL
Sascioara,Valcea,VL
Procopoaia,Valcea,VL
Muereasca,Valcea,VL
Mihaesti,Valcea,VL
Dezrobiti,Valcea,VL
Cueni,Valcea,VL
Linia,Valcea,VL
Sanbotin,Valcea,VL
Diculesti,Valcea,VL
Barsesti,Valcea,VL
Creteni,Valcea,VL
Greci,Valcea,VL
Sparleni,Valcea,VL
Botorani,Valcea,VL
Vetelu,Valcea,VL
Daesti,Valcea,VL
Coasta,Valcea,VL
Dianu,Valcea,VL
Spinu,Valcea,VL
Stuparei,Valcea,VL
Barsesti,Valcea,VL
Popesti,Valcea,VL
Buzdugan,Valcea,VL
Troian,Valcea,VL
Cocoru,Valcea,VL
Margineni,Valcea,VL
Stoenesti,Valcea,VL
Avramesti,Valcea,VL
Olanu,Valcea,VL
Negrulesti,Valcea,VL
Fauresti,Valcea,VL
Voinesita,Valcea,VL
Linia,Valcea,VL
Vladuceni,Valcea,VL
Berbesti,Valcea,VL
Geamana,Valcea,VL
Ocracu,Valcea,VL
Berbesti,Valcea,VL
Barbuceni,Valcea,VL
Berislavesti,Valcea,VL
Gorunesti,Valcea,VL
Paraienii de Jos,Valcea,VL
Ruda,Valcea,VL
Maldarestii de Jos,Valcea,VL
Stoiculesti,Valcea,VL
Genuneni,Valcea,VL
Ocnita,Valcea,VL
Predesti,Valcea,VL
Rosioara,Valcea,VL
Batasani,Valcea,VL
Modoia,Valcea,VL
Pausesti-Otasau,Valcea,VL
Ceretu,Valcea,VL
Poenari,Valcea,VL
Mologesti,Valcea,VL
Madulari,Valcea,VL
Nemoiu,Valcea,VL
Calinesti,Valcea,VL
Magura,Valcea,VL
Zarnesti,Valcea,VL
Ciungetu,Valcea,VL
Marcea,Valcea,VL
Bogdanesti,Valcea,VL
Pausesti,Valcea,VL
Scaueni,Valcea,VL
Dozesti,Valcea,VL
Bratia din Vale,Valcea,VL
Gurisoara,Valcea,VL
Teiusu,Valcea,VL
Geamana,Valcea,VL
Tepesti,Valcea,VL
Fartatesti,Valcea,VL
Bumbuesti,Valcea,VL
Serbanesti,Valcea,VL
Catetu,Valcea,VL
Benesti,Valcea,VL
Baltateni,Valcea,VL
Damteni,Valcea,VL
Dealu Launele,Valcea,VL
Valea Raului,Valcea,VL
Obarsia,Valcea,VL
Silea,Valcea,VL
Ulmetu,Valcea,VL
Cremenari,Valcea,VL
Slatioarele,Valcea,VL
Dangesti,Valcea,VL
Valea Mare,Valcea,VL
Teiu,Valcea,VL
Bantesti,Valcea,VL
Palanga,Valcea,VL
Cermegesti,Valcea,VL
Ursani,Valcea,VL
Nenciulesti,Valcea,VL
Dobricea,Valcea,VL
Grosi,Valcea,VL
Bucsani,Valcea,VL
Poiana,Valcea,VL
Bogdanesti,Valcea,VL
Blidari,Valcea,VL
Barzesti,Valcea,VL
Varatici,Valcea,VL
Baroiu,Valcea,VL
Meieni,Valcea,VL
Balsoara,Valcea,VL
Vladulesti,Valcea,VL
Delureni,Valcea,VL
Roesti,Valcea,VL
Ilaciu,Valcea,VL
Rusanesti,Valcea,VL
Serbaneasa,Valcea,VL
Gradistea,Valcea,VL
Barlogu,Valcea,VL
Hotaroaia,Valcea,VL
Gantulei,Valcea,VL
Malu Vartop,Valcea,VL
Zgubea,Valcea,VL
Coltesti,Valcea,VL
Firesti,Valcea,VL
Runcu,Valcea,VL
Aldesti,Valcea,VL
Copaceni,Valcea,VL
Balota,Valcea,VL
Crangu,Valcea,VL
Obrocesti,Valcea,VL
Marita,Valcea,VL
Popesti,Valcea,VL
Popesti,Valcea,VL
Milesti,Valcea,VL
Burdalesti,Valcea,VL
Delureni,Valcea,VL
Mogosesti,Valcea,VL
Bodesti,Valcea,VL
Sarulesti,Valcea,VL
Stanesti,Valcea,VL
Balteni,Valcea,VL
Dealu Mare,Valcea,VL
Hotarele,Valcea,VL
Irimesti,Valcea,VL
Racovita,Valcea,VL
Poienari,Valcea,VL
Mosteni,Valcea,VL
Vulpuesti,Valcea,VL
Tuturu,Valcea,VL
Ciocaltei,Valcea,VL
Turburea,Valcea,VL
Condoiesti,Valcea,VL
Varleni,Valcea,VL
Bratia din Deal,Valcea,VL
Negraia,Valcea,VL
Scarisoara,Valcea,VL
Ulmetel,Valcea,VL
Aninoasa,Valcea,VL
Beresti,Valcea,VL
Tina,Valcea,VL
Meresesti,Valcea,VL
Stoicanesti,Valcea,VL
Gusoianca,Valcea,VL
Mogesti,Valcea,VL
Suseni,Valcea,VL
Chiceni,Valcea,VL
Stanculesti,Valcea,VL
Buciumeni,Valcea,VL
Herasti,Valcea,VL
Iacovile,Valcea,VL
Roesti,Valcea,VL
Lupoaia,Valcea,VL
Contea,Valcea,VL
Fotesti,Valcea,VL
Izvoru Rece,Valcea,VL
Giulesti,Valcea,VL
Auresti,Valcea,VL
Corbii din Vale,Valcea,VL
Barcanele,Valcea,VL
Livezi,Valcea,VL
Prodanesti,Valcea,VL
Tighina,Valcea,VL
Dosu Raului,Valcea,VL
Valea lui Stan,Valcea,VL
Gageni,Valcea,VL
Robaia,Valcea,VL
Butanu,Valcea,VL
Ursi,Valcea,VL
Gainesti,Valcea,VL
Govora,Valcea,VL
Maldaresti,Valcea,VL
Rosiile,Valcea,VL
Urzica,Valcea,VL
Paraienii de Mijloc,Valcea,VL
Lunca,Valcea,VL
Bercioiu,Valcea,VL
Cherasti,Valcea,VL
Cermegesti,Valcea,VL
Linia Hanului,Valcea,VL
Chiricesti,Valcea,VL
Tepsenari,Valcea,VL
Mazili,Valcea,VL
Dealu Bisericii,Valcea,VL
Popesti,Valcea,VL
Gatejesti,Valcea,VL
Perisani,Valcea,VL
Carlogani,Valcea,VL
Valea Balceasca,Valcea,VL
Brosteni,Valcea,VL
Rapanesti,Valcea,VL
Curtea,Valcea,VL
Ladesti,Valcea,VL
Pesceana,Valcea,VL
Stirbesti,Valcea,VL
Negreni,Valcea,VL
Pausa,Valcea,VL
Ciutesti,Valcea,VL
Oltetani,Valcea,VL
Tatarani,Valcea,VL
Bratovesti,Valcea,VL
Ganesti,Valcea,VL
Lacustenii de Sus,Valcea,VL
Parausani,Valcea,VL
Mijlocu,Valcea,VL
Fiscalia,Valcea,VL
Paraienii de Sus,Valcea,VL
Plesoiu,Valcea,VL
Hotarasa,Valcea,VL
Budesti,Valcea,VL
Scaiosi,Valcea,VL
Plesoiu,Valcea,VL
Valea Babei,Valcea,VL
Pojogi-Cerna,Valcea,VL
Valea Viei,Valcea,VL
Andreiesti,Valcea,VL
Budele,Valcea,VL
Cernelele,Valcea,VL
Salistea,Valcea,VL
Viisoara,Valcea,VL
Stoenesti,Valcea,VL
Valeni,Valcea,VL
Cucesti,Valcea,VL
Surpatele,Valcea,VL
Ciucheti,Valcea,VL
Scorusu,Valcea,VL
Lespezi,Valcea,VL
Serbanesti,Valcea,VL
Pripoare,Valcea,VL
Rotarasti,Valcea,VL
Zavoieni,Valcea,VL
Ramesti,Valcea,VL
Linia Dealului,Valcea,VL
Slavitesti,Valcea,VL
Cazanesti,Valcea,VL
Zatreni,Valcea,VL
Gusoeni,Valcea,VL
Zmeuratu,Valcea,VL
Gruieri,Valcea,VL
Cerna,Valcea,VL
Feteni,Valcea,VL
Paduretu,Valcea,VL
Lacustenii de Jos,Valcea,VL
Carcadiesti,Valcea,VL
Ciocanari,Valcea,VL
Voicestii din Vale,Valcea,VL
Bungetani,Valcea,VL
Titireci,Valcea,VL
Suta,Valcea,VL
Bradu-Clocotici,Valcea,VL
Mecea,Valcea,VL
Caciulata,Valcea,VL
Dealu Valeni,Valcea,VL
Valea Gradistei,Valcea,VL
Bocsa,Valcea,VL
Bulagei,Valcea,VL
Badeni,Valcea,VL
Preotesti,Valcea,VL
Zatrenii de Sus,Valcea,VL
Izbasesti,Valcea,VL
Giulestii de Sus,Valcea,VL
Lacusteni,Valcea,VL
Magureni,Valcea,VL
Capu Dealului,Valcea,VL
Seaca,Valcea,VL
Dumbrava,Valcea,VL
Rugetu,Valcea,VL
Cucoiu,Valcea,VL
Dobresti,Valcea,VL
Pietroasa,Valcea,VL
Draganesti,Valcea,VL
Ursoaia,Valcea,VL
Popesti,Valcea,VL
Francesti-Coasta,Valcea,VL
Baiasu,Valcea,VL
Barbarigeni,Valcea,VL
Budurasti,Valcea,VL
Ratalesti,Valcea,VL
Robesti,Valcea,VL
Coasta Cerbului,Valcea,VL
Ghiobesti,Valcea,VL
Sotani,Valcea,VL
Balaciu,Valcea,VL
Stoilesti,Valcea,VL
Pasculesti,Valcea,VL
Arsanca,Valcea,VL
Ciresul,Valcea,VL
Pascoaia,Valcea,VL
Milcoiu,Valcea,VL
Ostroveni,Valcea,VL
Portaresti,Valcea,VL
Stanomiru,Valcea,VL
Balomireasa,Valcea,VL
Ifrimesti,Valcea,VL
Varateci,Valcea,VL
Baiasa,Valcea,VL
Colelia,Valcea,VL
Munteni,Valcea,VL
Padina,Valcea,VL
Obogeni,Valcea,VL
Maciuceni,Valcea,VL
Opatesti,Valcea,VL
Dealu Scheiului,Valcea,VL
Oveselu,Valcea,VL
Tanasesti,Valcea,VL
Afanata,Valcea,VL
Racu,Valcea,VL
Glodu,Valcea,VL
Gruiu Lupului,Valcea,VL
Piscu Pietrei,Valcea,VL
Plesesti,Valcea,VL
Manicea,Valcea,VL
Obislavu,Valcea,VL
Popesti,Valcea,VL
Launele de Jos,Valcea,VL
Marcusu,Valcea,VL
Stanesti,Valcea,VL
Bajenari,Valcea,VL
Ciumagi,Valcea,VL
Gruiu,Valcea,VL
Bujoreni,Valcea,VL
Giurgiuveni,Valcea,VL
Barcanesti,Valcea,VL
Cioponesti,Valcea,VL
Olteanca,Valcea,VL
Pietrari,Valcea,VL
Dimulesti,Valcea,VL
Dragulesti,Valcea,VL
Fauresti,Valcea,VL
Telechesti,Valcea,VL
Valea Lunga,Valcea,VL
Dejoi,Valcea,VL
Pasarei,Valcea,VL
Mijati,Valcea,VL
Valea Ursului,Valcea,VL
Cornet,Valcea,VL
Neghinesti,Valcea,VL
Dealu Malului,Valcea,VL
Patesti,Valcea,VL
Balutoaia,Valcea,VL
Piscu Mare,Valcea,VL
Mangureni,Valcea,VL
Gavanesti,Valcea,VL
Oltetu,Valcea,VL
Pertesti,Valcea,VL
Vatasesti,Valcea,VL
Seaca,Valcea,VL
Diaconesti,Valcea,VL
Delureni,Valcea,VL
Bondoci,Valcea,VL
Podeni,Valcea,VL
Valea Caselor,Valcea,VL
Izvorasu,Valcea,VL
Aranghel,Valcea,VL
Nicolesti,Valcea,VL
Bonciu,Valcea,VL
Malu,Valcea,VL
Babuesti,Valcea,VL
Poenita,Valcea,VL
Valea Valeni,Valcea,VL
Maneasa,Valcea,VL
Cazanesti,Valcea,VL
Dancai,Valcea,VL
Suricaru,Valcea,VL
Cuculesti,Valcea,VL
Surpati,Valcea,VL
Valeni,Valcea,VL
Trundin,Valcea,VL
Rapa Caramizii,Valcea,VL
Galtofani,Valcea,VL
Guguianca,Valcea,VL
Netesti,Valcea,VL
Becsani,Valcea,VL
Coasta,Valcea,VL
Giuroiu,Valcea,VL
Maricesti,Valcea,VL
Saioci,Valcea,VL
Gropeni,Valcea,VL
Buda,Valcea,VL
Draganesti,Valcea,VL
Gibesti,Valcea,VL
Malu Alb,Valcea,VL
Dealu Mare,Valcea,VL
Proieni,Valcea,VL
Nisipi,Valcea,VL
Sarbi,Valcea,VL
Dumbravesti,Valcea,VL
Fundatura,Valcea,VL
Tanislavi,Valcea,VL
Tulei-Campeni,Valcea,VL
Banesti,Valcea,VL
Mierea,Valcea,VL
